page_number,para_id,sentence_chunk,question,answer
52,27a140cefdcc5bce2785b93db14f1e401810ac489cdc209adece28763d3d3284,"FragglesX500FMS 2024          52  •  Yellow: The system is providing steering assistance  (Aid). •  Red: The system is issuing an alert warning (Alert). Frequently Asked Questions  Why is the feature unavailable even though I can see lane  markings? Possible causes include:  •  Speed is below 40 mph (64 km/h). •  Camera obstructed by direct sunlight or debris. •  Recent lane change, rapid transitions between light  and dark, or inconsistent lane markings. •  Active anti-lock brakes or stability control systems. •  Poor visibility due to weather or standing water on  the road. •  Lane markings are faint or unclear. •  Lane width is too narrow or too wide.",FragglesX500FMS 2024 52: The system is providing steering assistance (Aid). Frequently Asked Questions Why is the feature unavailable even though I can see lane markings?,possible causes include : • speed is below 40 mph ( 64 km / h ) . • camera obstructed by direct sunlight or debris
52,27a140cefdcc5bce2785b93db14f1e401810ac489cdc209adece28763d3d3284,"FragglesX500FMS 2024          52  •  Yellow: The system is providing steering assistance  (Aid). •  Red: The system is issuing an alert warning (Alert). Frequently Asked Questions  Why is the feature unavailable even though I can see lane  markings? Possible causes include:  •  Speed is below 40 mph (64 km/h). •  Camera obstructed by direct sunlight or debris. •  Recent lane change, rapid transitions between light  and dark, or inconsistent lane markings. •  Active anti-lock brakes or stability control systems. •  Poor visibility due to weather or standing water on  the road. •  Lane markings are faint or unclear. •  Lane width is too narrow or too wide.",FragglesX500FMS 2024 52: The system is providing steering assistance (Aid). Frequently Asked Questions Why is the feature unavailable even though I can see lane markings? Possible causes include:,speed is below 40 mph ( 64 km / h ) . • camera obstructed by direct sunlight or debris
52,4bfe0f606056622f303ac16b8913acd76b7e503b5535ce4dddd9c8d9f65ed03a,"•  Camera not recalibrated after a windshield  replacement. Why doesn’t the vehicle stay centered in Aid or Alert + Aid  mode? Possible reasons:  •  High crosswinds or uneven road surfaces. •  Heavy road crown or grooves. •  Improper tire pressure or heavy, uneven vehicle  load. •  Modiﬁcations to tires or suspension. Blind Spot Assist Integration  What is Blind Spot Assist? Blind Spot Assist extends the Lane Keeping System to help  detect vehicles in your blind spot during lane changes. How Does It Work? When active, the system provides a warning and applies  steering assistance if a vehicle is detected in your blind  spot during a lane change.",Why doesn’t the vehicle stay centered in Aid or Alert + Aid mode?,high crosswinds or uneven road surfaces
52,4bfe0f606056622f303ac16b8913acd76b7e503b5535ce4dddd9c8d9f65ed03a,"•  Camera not recalibrated after a windshield  replacement. Why doesn’t the vehicle stay centered in Aid or Alert + Aid  mode? Possible reasons:  •  High crosswinds or uneven road surfaces. •  Heavy road crown or grooves. •  Improper tire pressure or heavy, uneven vehicle  load. •  Modiﬁcations to tires or suspension. Blind Spot Assist Integration  What is Blind Spot Assist? Blind Spot Assist extends the Lane Keeping System to help  detect vehicles in your blind spot during lane changes. How Does It Work? When active, the system provides a warning and applies  steering assistance if a vehicle is detected in your blind  spot during a lane change.",Why doesn’t the vehicle stay centered in Aid or Alert + Aid mode? What is Blind Spot Assist Integration?,high crosswinds or uneven road surfaces
52,4bfe0f606056622f303ac16b8913acd76b7e503b5535ce4dddd9c8d9f65ed03a,"•  Camera not recalibrated after a windshield  replacement. Why doesn’t the vehicle stay centered in Aid or Alert + Aid  mode? Possible reasons:  •  High crosswinds or uneven road surfaces. •  Heavy road crown or grooves. •  Improper tire pressure or heavy, uneven vehicle  load. •  Modiﬁcations to tires or suspension. Blind Spot Assist Integration  What is Blind Spot Assist? Blind Spot Assist extends the Lane Keeping System to help  detect vehicles in your blind spot during lane changes. How Does It Work? When active, the system provides a warning and applies  steering assistance if a vehicle is detected in your blind  spot during a lane change.",Why doesn’t the vehicle stay centered in Aid or Alert + Aid mode after a windshield replacement?,high crosswinds or uneven road surfaces
52,4bfe0f606056622f303ac16b8913acd76b7e503b5535ce4dddd9c8d9f65ed03a,"•  Camera not recalibrated after a windshield  replacement. Why doesn’t the vehicle stay centered in Aid or Alert + Aid  mode? Possible reasons:  •  High crosswinds or uneven road surfaces. •  Heavy road crown or grooves. •  Improper tire pressure or heavy, uneven vehicle  load. •  Modiﬁcations to tires or suspension. Blind Spot Assist Integration  What is Blind Spot Assist? Blind Spot Assist extends the Lane Keeping System to help  detect vehicles in your blind spot during lane changes. How Does It Work? When active, the system provides a warning and applies  steering assistance if a vehicle is detected in your blind  spot during a lane change.",Why doesn't the vehicle stay centered in Aid or Alert + Aid mode?,high crosswinds or uneven road surfaces
52,4bfe0f606056622f303ac16b8913acd76b7e503b5535ce4dddd9c8d9f65ed03a,"•  Camera not recalibrated after a windshield  replacement. Why doesn’t the vehicle stay centered in Aid or Alert + Aid  mode? Possible reasons:  •  High crosswinds or uneven road surfaces. •  Heavy road crown or grooves. •  Improper tire pressure or heavy, uneven vehicle  load. •  Modiﬁcations to tires or suspension. Blind Spot Assist Integration  What is Blind Spot Assist? Blind Spot Assist extends the Lane Keeping System to help  detect vehicles in your blind spot during lane changes. How Does It Work? When active, the system provides a warning and applies  steering assistance if a vehicle is detected in your blind  spot during a lane change.",Why doesn't the vehicle stay centered in Aid or Alert + Aid mode after a windshield replacement?,high crosswinds or uneven road surfaces
52,22a5a4cb2647fd730c36f9ec5590f41bb8505a22a7ac5bb74ac5c48382f3e834,"This feature works with or  without turn signals, but you must keep your hands on the  wheel. Limitations  •  Blind Spot Assist may not function if lane markings  are unclear, sensors are blocked, or if bike or cargo  racks are attached. •  It may struggle to detect fast-approaching vehicles  or in bad weather conditions. Troubleshooting and Error Messages  Message  Action  Lane Keeping System  Malfunction  Have the vehicle inspected by a  professional. Front Camera Not  Available  The camera is temporarily  blocked; check for obstructions. Front Camera Low  Visibility  Clean the windshield to restore  visibility. Front Camera  Malfunction  Seek professional service  immediately. Keep Hands on  Steering Wheel  The system requires you to  maintain control.","Blind Spot Assist works with or without turn signals, but you must keep your hands on the wheel",this feature works with or without turn signals
52,22a5a4cb2647fd730c36f9ec5590f41bb8505a22a7ac5bb74ac5c48382f3e834,"This feature works with or  without turn signals, but you must keep your hands on the  wheel. Limitations  •  Blind Spot Assist may not function if lane markings  are unclear, sensors are blocked, or if bike or cargo  racks are attached. •  It may struggle to detect fast-approaching vehicles  or in bad weather conditions. Troubleshooting and Error Messages  Message  Action  Lane Keeping System  Malfunction  Have the vehicle inspected by a  professional. Front Camera Not  Available  The camera is temporarily  blocked; check for obstructions. Front Camera Low  Visibility  Clean the windshield to restore  visibility. Front Camera  Malfunction  Seek professional service  immediately. Keep Hands on  Steering Wheel  The system requires you to  maintain control.","Blind Spot Assist works with turn signals, but you must keep your hands on the wheel",this feature works with or without turn signals
52,22a5a4cb2647fd730c36f9ec5590f41bb8505a22a7ac5bb74ac5c48382f3e834,"This feature works with or  without turn signals, but you must keep your hands on the  wheel. Limitations  •  Blind Spot Assist may not function if lane markings  are unclear, sensors are blocked, or if bike or cargo  racks are attached. •  It may struggle to detect fast-approaching vehicles  or in bad weather conditions. Troubleshooting and Error Messages  Message  Action  Lane Keeping System  Malfunction  Have the vehicle inspected by a  professional. Front Camera Not  Available  The camera is temporarily  blocked; check for obstructions. Front Camera Low  Visibility  Clean the windshield to restore  visibility. Front Camera  Malfunction  Seek professional service  immediately. Keep Hands on  Steering Wheel  The system requires you to  maintain control.","Blind Spot Assist does not work with turn signals, but you must keep your hands on the wheel",this feature works with or without turn signals
52,22a5a4cb2647fd730c36f9ec5590f41bb8505a22a7ac5bb74ac5c48382f3e834,"This feature works with or  without turn signals, but you must keep your hands on the  wheel. Limitations  •  Blind Spot Assist may not function if lane markings  are unclear, sensors are blocked, or if bike or cargo  racks are attached. •  It may struggle to detect fast-approaching vehicles  or in bad weather conditions. Troubleshooting and Error Messages  Message  Action  Lane Keeping System  Malfunction  Have the vehicle inspected by a  professional. Front Camera Not  Available  The camera is temporarily  blocked; check for obstructions. Front Camera Low  Visibility  Clean the windshield to restore  visibility. Front Camera  Malfunction  Seek professional service  immediately. Keep Hands on  Steering Wheel  The system requires you to  maintain control.","Blind Spot Assist works with or without turn signals, but you must keep your hands on the wheel. Limitations and exceptions.",limitations
52,22a5a4cb2647fd730c36f9ec5590f41bb8505a22a7ac5bb74ac5c48382f3e834,"This feature works with or  without turn signals, but you must keep your hands on the  wheel. Limitations  •  Blind Spot Assist may not function if lane markings  are unclear, sensors are blocked, or if bike or cargo  racks are attached. •  It may struggle to detect fast-approaching vehicles  or in bad weather conditions. Troubleshooting and Error Messages  Message  Action  Lane Keeping System  Malfunction  Have the vehicle inspected by a  professional. Front Camera Not  Available  The camera is temporarily  blocked; check for obstructions. Front Camera Low  Visibility  Clean the windshield to restore  visibility. Front Camera  Malfunction  Seek professional service  immediately. Keep Hands on  Steering Wheel  The system requires you to  maintain control.","Blind Spot Assist works with or without turn signals, but you must keep your hands on the wheel. Limitations and exceptions",limitations
53,f998513b5bbfe3d89ef3358c42a03f04316078af9515d2bd408ef364f4a594e8,"FragglesX500FMS 2024          53  Parking Assistance  What is Parking Assistance? The system helps you park by  automatically steering, braking, and shifting gears. How to Use:  1. Press the Parking Assistance button. 2. Choose between parallel or perpendicular parking  on the display. 3. Follow on-screen instructions to release the steering  wheel and shift into neutral. 4. Hold the Parking Assistance button and release the  brake pedal to start parking.",FragglesX500FMS 2024 53 Parking Assistance,"the system helps you park by automatically steering , braking , and shifting gears"
53,f998513b5bbfe3d89ef3358c42a03f04316078af9515d2bd408ef364f4a594e8,"FragglesX500FMS 2024          53  Parking Assistance  What is Parking Assistance? The system helps you park by  automatically steering, braking, and shifting gears. How to Use:  1. Press the Parking Assistance button. 2. Choose between parallel or perpendicular parking  on the display. 3. Follow on-screen instructions to release the steering  wheel and shift into neutral. 4. Hold the Parking Assistance button and release the  brake pedal to start parking.",Fraggles X500FMS 2024 53 Parking Assistance,"the system helps you park by automatically steering , braking , and shifting gears"
53,f998513b5bbfe3d89ef3358c42a03f04316078af9515d2bd408ef364f4a594e8,"FragglesX500FMS 2024          53  Parking Assistance  What is Parking Assistance? The system helps you park by  automatically steering, braking, and shifting gears. How to Use:  1. Press the Parking Assistance button. 2. Choose between parallel or perpendicular parking  on the display. 3. Follow on-screen instructions to release the steering  wheel and shift into neutral. 4. Hold the Parking Assistance button and release the  brake pedal to start parking.",What is Parking Assistance?,"the system helps you park by automatically steering , braking , and shifting gears"
53,f998513b5bbfe3d89ef3358c42a03f04316078af9515d2bd408ef364f4a594e8,"FragglesX500FMS 2024          53  Parking Assistance  What is Parking Assistance? The system helps you park by  automatically steering, braking, and shifting gears. How to Use:  1. Press the Parking Assistance button. 2. Choose between parallel or perpendicular parking  on the display. 3. Follow on-screen instructions to release the steering  wheel and shift into neutral. 4. Hold the Parking Assistance button and release the  brake pedal to start parking.",FragglesX500FMS 2024 53 parking assistance,"the system helps you park by automatically steering , braking , and shifting gears"
53,f998513b5bbfe3d89ef3358c42a03f04316078af9515d2bd408ef364f4a594e8,"FragglesX500FMS 2024          53  Parking Assistance  What is Parking Assistance? The system helps you park by  automatically steering, braking, and shifting gears. How to Use:  1. Press the Parking Assistance button. 2. Choose between parallel or perpendicular parking  on the display. 3. Follow on-screen instructions to release the steering  wheel and shift into neutral. 4. Hold the Parking Assistance button and release the  brake pedal to start parking.",FragglesX500FMS 2024 53 Parking Assistance How to Use,"the system helps you park by automatically steering , braking , and shifting gears"
53,fc85552cf75763ede8b7b92395c95f5c5f8750869eed6aba1097c455189fae99,"Limitations:  •  May not detect irregular curbs or objects with  unusual shapes. •  May malfunction if sensors are blocked by dirt, ice,  or snow. How to Cancel:  •  Shift out of neutral or release the Parking Assistance  button. Lane Keeping System  Lane Keeping System - Common Questions  Why isn’t the lane-keeping feature active even when  lane markings are visible? Possible reasons include:  •  Speed is below 40 mph (65 km/h). •  Sunlight directly hits the camera lens. •  A rapid, deliberate lane change was made. •  Prolonged driving too close to the lane markings. •  Navigating sharp curves at high speeds. •  Recent alert or intervention occurred.",Parking Assistance and Lane Keeping System - Common Questions,lane keeping system lane keeping system - common questions why isn ’ t the lane - keeping feature active even when lane markings are visible
53,fc85552cf75763ede8b7b92395c95f5c5f8750869eed6aba1097c455189fae99,"Limitations:  •  May not detect irregular curbs or objects with  unusual shapes. •  May malfunction if sensors are blocked by dirt, ice,  or snow. How to Cancel:  •  Shift out of neutral or release the Parking Assistance  button. Lane Keeping System  Lane Keeping System - Common Questions  Why isn’t the lane-keeping feature active even when  lane markings are visible? Possible reasons include:  •  Speed is below 40 mph (65 km/h). •  Sunlight directly hits the camera lens. •  A rapid, deliberate lane change was made. •  Prolonged driving too close to the lane markings. •  Navigating sharp curves at high speeds. •  Recent alert or intervention occurred.",Why isn’t the lane-keeping system active even when  Lane markings are visible?,speed is below 40 mph
53,fc85552cf75763ede8b7b92395c95f5c5f8750869eed6aba1097c455189fae99,"Limitations:  •  May not detect irregular curbs or objects with  unusual shapes. •  May malfunction if sensors are blocked by dirt, ice,  or snow. How to Cancel:  •  Shift out of neutral or release the Parking Assistance  button. Lane Keeping System  Lane Keeping System - Common Questions  Why isn’t the lane-keeping feature active even when  lane markings are visible? Possible reasons include:  •  Speed is below 40 mph (65 km/h). •  Sunlight directly hits the camera lens. •  A rapid, deliberate lane change was made. •  Prolonged driving too close to the lane markings. •  Navigating sharp curves at high speeds. •  Recent alert or intervention occurred.",Why isn’t the lane-keeping feature active even when  Lane markings are visible?,speed is below 40 mph
53,fc85552cf75763ede8b7b92395c95f5c5f8750869eed6aba1097c455189fae99,"Limitations:  •  May not detect irregular curbs or objects with  unusual shapes. •  May malfunction if sensors are blocked by dirt, ice,  or snow. How to Cancel:  •  Shift out of neutral or release the Parking Assistance  button. Lane Keeping System  Lane Keeping System - Common Questions  Why isn’t the lane-keeping feature active even when  lane markings are visible? Possible reasons include:  •  Speed is below 40 mph (65 km/h). •  Sunlight directly hits the camera lens. •  A rapid, deliberate lane change was made. •  Prolonged driving too close to the lane markings. •  Navigating sharp curves at high speeds. •  Recent alert or intervention occurred.",Why isn't the lane-keeping system active even when  Lane markings are visible?,speed is below 40 mph
53,fc85552cf75763ede8b7b92395c95f5c5f8750869eed6aba1097c455189fae99,"Limitations:  •  May not detect irregular curbs or objects with  unusual shapes. •  May malfunction if sensors are blocked by dirt, ice,  or snow. How to Cancel:  •  Shift out of neutral or release the Parking Assistance  button. Lane Keeping System  Lane Keeping System - Common Questions  Why isn’t the lane-keeping feature active even when  lane markings are visible? Possible reasons include:  •  Speed is below 40 mph (65 km/h). •  Sunlight directly hits the camera lens. •  A rapid, deliberate lane change was made. •  Prolonged driving too close to the lane markings. •  Navigating sharp curves at high speeds. •  Recent alert or intervention occurred.",Why isn't the lane-keeping feature active even when  Lane markings are visible?,speed is below 40 mph
53,b70a4d80e532239ccd27071d3b04eb2f193b8007031f324ebcbe531e543ff3b1,"•  Confusing or unclear lane markings, such as in  construction zones. •  Quick changes between light and dark conditions. •  Sudden changes in lane markings. •  Activation of ABS or traction control systems. •  Camera view obstructed by dirt, fog, frost, or water  on the windshield. •  Following a vehicle too closely. •  Transitioning between lanes without clear markings. •  Presence of standing water on the road. •  Faint or partial lane markings, particularly on  concrete surfaces. •  Lanes are unusually narrow or wide.",Questions about lane markings,confusing or unclear lane markings
53,b70a4d80e532239ccd27071d3b04eb2f193b8007031f324ebcbe531e543ff3b1,"•  Confusing or unclear lane markings, such as in  construction zones. •  Quick changes between light and dark conditions. •  Sudden changes in lane markings. •  Activation of ABS or traction control systems. •  Camera view obstructed by dirt, fog, frost, or water  on the windshield. •  Following a vehicle too closely. •  Transitioning between lanes without clear markings. •  Presence of standing water on the road. •  Faint or partial lane markings, particularly on  concrete surfaces. •  Lanes are unusually narrow or wide.",Questions about lane markings in construction zones,confusing or unclear lane markings
53,b70a4d80e532239ccd27071d3b04eb2f193b8007031f324ebcbe531e543ff3b1,"•  Confusing or unclear lane markings, such as in  construction zones. •  Quick changes between light and dark conditions. •  Sudden changes in lane markings. •  Activation of ABS or traction control systems. •  Camera view obstructed by dirt, fog, frost, or water  on the windshield. •  Following a vehicle too closely. •  Transitioning between lanes without clear markings. •  Presence of standing water on the road. •  Faint or partial lane markings, particularly on  concrete surfaces. •  Lanes are unusually narrow or wide.",Questions about lane markings that generate questions,confusing or unclear lane markings
53,b70a4d80e532239ccd27071d3b04eb2f193b8007031f324ebcbe531e543ff3b1,"•  Confusing or unclear lane markings, such as in  construction zones. •  Quick changes between light and dark conditions. •  Sudden changes in lane markings. •  Activation of ABS or traction control systems. •  Camera view obstructed by dirt, fog, frost, or water  on the windshield. •  Following a vehicle too closely. •  Transitioning between lanes without clear markings. •  Presence of standing water on the road. •  Faint or partial lane markings, particularly on  concrete surfaces. •  Lanes are unusually narrow or wide.",Questions about lane markings.,confusing or unclear lane markings
53,b70a4d80e532239ccd27071d3b04eb2f193b8007031f324ebcbe531e543ff3b1,"•  Confusing or unclear lane markings, such as in  construction zones. •  Quick changes between light and dark conditions. •  Sudden changes in lane markings. •  Activation of ABS or traction control systems. •  Camera view obstructed by dirt, fog, frost, or water  on the windshield. •  Following a vehicle too closely. •  Transitioning between lanes without clear markings. •  Presence of standing water on the road. •  Faint or partial lane markings, particularly on  concrete surfaces. •  Lanes are unusually narrow or wide.",Questions about lane markings in construction zones.,confusing or unclear lane markings
53,83daa57cf126825a14cc26f457ccd337d41f34d51698ca8d4a1827b826e754ae,"•  Camera not calibrated after a windshield  replacement. •  Driving on uneven roads or sharp curves. Why doesn’t the vehicle stay centered in the lane as  expected in Aid or Aid + Alert mode? Possible reasons:  •  Strong crosswinds. •  Noticeable road crown. •  Uneven or rough road surfaces, grooves, or shoulder  drop-offs. •  Heavy or uneven vehicle load or incorrect tire  pressure. •  Changes in tires or suspension modiﬁcations.",Why doesn’t the vehicle stay centered in the lane as expected in Aid or Aid + Alert mode?,strong crosswinds
53,83daa57cf126825a14cc26f457ccd337d41f34d51698ca8d4a1827b826e754ae,"•  Camera not calibrated after a windshield  replacement. •  Driving on uneven roads or sharp curves. Why doesn’t the vehicle stay centered in the lane as  expected in Aid or Aid + Alert mode? Possible reasons:  •  Strong crosswinds. •  Noticeable road crown. •  Uneven or rough road surfaces, grooves, or shoulder  drop-offs. •  Heavy or uneven vehicle load or incorrect tire  pressure. •  Changes in tires or suspension modiﬁcations.",Why doesn’t the vehicle stay centered in the lane as expected in Aid or Aid+Alert mode?,strong crosswinds
53,83daa57cf126825a14cc26f457ccd337d41f34d51698ca8d4a1827b826e754ae,"•  Camera not calibrated after a windshield  replacement. •  Driving on uneven roads or sharp curves. Why doesn’t the vehicle stay centered in the lane as  expected in Aid or Aid + Alert mode? Possible reasons:  •  Strong crosswinds. •  Noticeable road crown. •  Uneven or rough road surfaces, grooves, or shoulder  drop-offs. •  Heavy or uneven vehicle load or incorrect tire  pressure. •  Changes in tires or suspension modiﬁcations.",Why doesn’t the car stay centered in the lane as expected in Aid or Aid + Alert mode?,strong crosswinds
53,83daa57cf126825a14cc26f457ccd337d41f34d51698ca8d4a1827b826e754ae,"•  Camera not calibrated after a windshield  replacement. •  Driving on uneven roads or sharp curves. Why doesn’t the vehicle stay centered in the lane as  expected in Aid or Aid + Alert mode? Possible reasons:  •  Strong crosswinds. •  Noticeable road crown. •  Uneven or rough road surfaces, grooves, or shoulder  drop-offs. •  Heavy or uneven vehicle load or incorrect tire  pressure. •  Changes in tires or suspension modiﬁcations.",Why doesn’t the vehicle stay centered in the lane as expected in Aid or Alert mode?,strong crosswinds
53,83daa57cf126825a14cc26f457ccd337d41f34d51698ca8d4a1827b826e754ae,"•  Camera not calibrated after a windshield  replacement. •  Driving on uneven roads or sharp curves. Why doesn’t the vehicle stay centered in the lane as  expected in Aid or Aid + Alert mode? Possible reasons:  •  Strong crosswinds. •  Noticeable road crown. •  Uneven or rough road surfaces, grooves, or shoulder  drop-offs. •  Heavy or uneven vehicle load or incorrect tire  pressure. •  Changes in tires or suspension modiﬁcations.",Why doesn’t the vehicle stay centered in the lane in Aid or Aid + Alert mode?,strong crosswinds
54,ee36b7df6b060faa22b350c9f699913217d8e6acdad8bfb8de635e242f69b264,"FragglesX500FMS 2024          54  Blind Spot Information System Overview  The Blind Spot Information System (BLIS) helps detect  vehicles that may enter your blind spot. How does it work? •  Sensors located on both sides of the vehicle detect  objects from the rear mirrors up to about 13 ft (4 m)  beyond the rear bumper. •  At speeds above 30 mph (48 km/h), the detection  range extends up to 59 ft (18 m) beyond the rear  bumper to alert for fast-approaching vehicles. Precautions  •  Warning: BLIS is not a substitute for checking  mirrors or looking over your shoulder when changing  lanes. Use it as a supplement to attentive driving. •  System Limitations: It may not function well in  severe weather (e.g., snow, ice, heavy rain). BLIS  does not detect parked vehicles, pedestrians,  animals, or stationary objects. Limitations  •  BLIS is inactive in Park (P) or Reverse (R). •  It may not alert if a vehicle quickly enters the  detection zone while overtaking.",How does the Blind Spot Information System work?,sensors located on both sides of the vehicle detect objects from the rear mirrors up to about 13 ft ( 4 m ) beyond the rear bumper
54,ee36b7df6b060faa22b350c9f699913217d8e6acdad8bfb8de635e242f69b264,"FragglesX500FMS 2024          54  Blind Spot Information System Overview  The Blind Spot Information System (BLIS) helps detect  vehicles that may enter your blind spot. How does it work? •  Sensors located on both sides of the vehicle detect  objects from the rear mirrors up to about 13 ft (4 m)  beyond the rear bumper. •  At speeds above 30 mph (48 km/h), the detection  range extends up to 59 ft (18 m) beyond the rear  bumper to alert for fast-approaching vehicles. Precautions  •  Warning: BLIS is not a substitute for checking  mirrors or looking over your shoulder when changing  lanes. Use it as a supplement to attentive driving. •  System Limitations: It may not function well in  severe weather (e.g., snow, ice, heavy rain). BLIS  does not detect parked vehicles, pedestrians,  animals, or stationary objects. Limitations  •  BLIS is inactive in Park (P) or Reverse (R). •  It may not alert if a vehicle quickly enters the  detection zone while overtaking.",How does the Blind Spot Information System (BLIS) work?,sensors located on both sides of the vehicle detect objects from the rear mirrors up to about 13 ft ( 4 m ) beyond the rear bumper
54,ee36b7df6b060faa22b350c9f699913217d8e6acdad8bfb8de635e242f69b264,"FragglesX500FMS 2024          54  Blind Spot Information System Overview  The Blind Spot Information System (BLIS) helps detect  vehicles that may enter your blind spot. How does it work? •  Sensors located on both sides of the vehicle detect  objects from the rear mirrors up to about 13 ft (4 m)  beyond the rear bumper. •  At speeds above 30 mph (48 km/h), the detection  range extends up to 59 ft (18 m) beyond the rear  bumper to alert for fast-approaching vehicles. Precautions  •  Warning: BLIS is not a substitute for checking  mirrors or looking over your shoulder when changing  lanes. Use it as a supplement to attentive driving. •  System Limitations: It may not function well in  severe weather (e.g., snow, ice, heavy rain). BLIS  does not detect parked vehicles, pedestrians,  animals, or stationary objects. Limitations  •  BLIS is inactive in Park (P) or Reverse (R). •  It may not alert if a vehicle quickly enters the  detection zone while overtaking.",FragglesX500FMS 2024 54 Blind Spot Information System,sensors located on both sides of the vehicle detect objects from the rear mirrors up to about 13 ft ( 4 m ) beyond the rear bumper
54,ee36b7df6b060faa22b350c9f699913217d8e6acdad8bfb8de635e242f69b264,"FragglesX500FMS 2024          54  Blind Spot Information System Overview  The Blind Spot Information System (BLIS) helps detect  vehicles that may enter your blind spot. How does it work? •  Sensors located on both sides of the vehicle detect  objects from the rear mirrors up to about 13 ft (4 m)  beyond the rear bumper. •  At speeds above 30 mph (48 km/h), the detection  range extends up to 59 ft (18 m) beyond the rear  bumper to alert for fast-approaching vehicles. Precautions  •  Warning: BLIS is not a substitute for checking  mirrors or looking over your shoulder when changing  lanes. Use it as a supplement to attentive driving. •  System Limitations: It may not function well in  severe weather (e.g., snow, ice, heavy rain). BLIS  does not detect parked vehicles, pedestrians,  animals, or stationary objects. Limitations  •  BLIS is inactive in Park (P) or Reverse (R). •  It may not alert if a vehicle quickly enters the  detection zone while overtaking.",FragglesX500FMS 2024 54 Blind Spot Information System (BLIS),sensors located on both sides of the vehicle detect objects from the rear mirrors up to about 13 ft ( 4 m ) beyond the rear bumper
54,ee36b7df6b060faa22b350c9f699913217d8e6acdad8bfb8de635e242f69b264,"FragglesX500FMS 2024          54  Blind Spot Information System Overview  The Blind Spot Information System (BLIS) helps detect  vehicles that may enter your blind spot. How does it work? •  Sensors located on both sides of the vehicle detect  objects from the rear mirrors up to about 13 ft (4 m)  beyond the rear bumper. •  At speeds above 30 mph (48 km/h), the detection  range extends up to 59 ft (18 m) beyond the rear  bumper to alert for fast-approaching vehicles. Precautions  •  Warning: BLIS is not a substitute for checking  mirrors or looking over your shoulder when changing  lanes. Use it as a supplement to attentive driving. •  System Limitations: It may not function well in  severe weather (e.g., snow, ice, heavy rain). BLIS  does not detect parked vehicles, pedestrians,  animals, or stationary objects. Limitations  •  BLIS is inactive in Park (P) or Reverse (R). •  It may not alert if a vehicle quickly enters the  detection zone while overtaking.",Blind Spot Information System (BLIS),sensors located on both sides of the vehicle detect objects from the rear mirrors up to about 13 ft ( 4 m ) beyond the rear bumper
54,03f32f3988bb4e44551f4f239207450de5a4904d03bec29f094768a445f94888,"•  For vehicles without trailer coverage, it is advised to  disable BLIS when towing. Activation Requirements  BLIS activates when:  •  The vehicle is started. •  Gear is shifted into Drive (D). •  Speed exceeds 6 mph (10 km/h). Turning BLIS On/Off  1. Go to the ""Driver Assistance"" settings in the vehicle's  display menu. 2. Toggle the BLIS setting on or off. o The alert indicators ﬂash twice when  changing the setting. o The system remembers your last setting upon  restarting the vehicle.",How to disable BLIS when towing,for vehicles without trailer coverage
54,03f32f3988bb4e44551f4f239207450de5a4904d03bec29f094768a445f94888,"•  For vehicles without trailer coverage, it is advised to  disable BLIS when towing. Activation Requirements  BLIS activates when:  •  The vehicle is started. •  Gear is shifted into Drive (D). •  Speed exceeds 6 mph (10 km/h). Turning BLIS On/Off  1. Go to the ""Driver Assistance"" settings in the vehicle's  display menu. 2. Toggle the BLIS setting on or off. o The alert indicators ﬂash twice when  changing the setting. o The system remembers your last setting upon  restarting the vehicle.",How do I disable BLIS when towing?,for vehicles without trailer coverage
54,03f32f3988bb4e44551f4f239207450de5a4904d03bec29f094768a445f94888,"•  For vehicles without trailer coverage, it is advised to  disable BLIS when towing. Activation Requirements  BLIS activates when:  •  The vehicle is started. •  Gear is shifted into Drive (D). •  Speed exceeds 6 mph (10 km/h). Turning BLIS On/Off  1. Go to the ""Driver Assistance"" settings in the vehicle's  display menu. 2. Toggle the BLIS setting on or off. o The alert indicators ﬂash twice when  changing the setting. o The system remembers your last setting upon  restarting the vehicle.",How to disable BLIS when towing a vehicle without trailer coverage,
54,03f32f3988bb4e44551f4f239207450de5a4904d03bec29f094768a445f94888,"•  For vehicles without trailer coverage, it is advised to  disable BLIS when towing. Activation Requirements  BLIS activates when:  •  The vehicle is started. •  Gear is shifted into Drive (D). •  Speed exceeds 6 mph (10 km/h). Turning BLIS On/Off  1. Go to the ""Driver Assistance"" settings in the vehicle's  display menu. 2. Toggle the BLIS setting on or off. o The alert indicators ﬂash twice when  changing the setting. o The system remembers your last setting upon  restarting the vehicle.",How to disable BLIS when towing?,for vehicles without trailer coverage
54,03f32f3988bb4e44551f4f239207450de5a4904d03bec29f094768a445f94888,"•  For vehicles without trailer coverage, it is advised to  disable BLIS when towing. Activation Requirements  BLIS activates when:  •  The vehicle is started. •  Gear is shifted into Drive (D). •  Speed exceeds 6 mph (10 km/h). Turning BLIS On/Off  1. Go to the ""Driver Assistance"" settings in the vehicle's  display menu. 2. Toggle the BLIS setting on or off. o The alert indicators ﬂash twice when  changing the setting. o The system remembers your last setting upon  restarting the vehicle.",How do I disable BLIS when towing a trailer?,for vehicles without trailer coverage
